,video_frame,left,width,top,height,conf,game_play,video,frame,x,y,y_im,frame_int
318406,57910_001164_Sideline_313,580,28,312,24,0.85791016,57910_001164,57910_001164_Sideline.mp4,313,594.0,324.0,396.0,313
318407,57910_001164_Sideline_313,554,33,409,32,0.86035156,57910_001164,57910_001164_Sideline.mp4,313,570.0,425.0,295.0,313
318408,57910_001164_Sideline_313,686,28,452,30,0.86572266,57910_001164,57910_001164_Sideline.mp4,313,700.0,467.0,253.0,313
318409,57910_001164_Sideline_313,820,33,450,38,0.87109375,57910_001164,57910_001164_Sideline.mp4,313,836.0,469.0,251.0,313
318410,57910_001164_Sideline_313,947,37,498,34,0.8730469,57910_001164,57910_001164_Sideline.mp4,313,965.0,515.0,205.0,313
318411,57910_001164_Sideline_313,808,32,340,32,0.87646484,57910_001164,57910_001164_Sideline.mp4,313,824.0,356.0,364.0,313
318412,57910_001164_Sideline_313,763,29,220,28,0.87646484,57910_001164,57910_001164_Sideline.mp4,313,777.0,234.0,486.0,313
318413,57910_001164_Sideline_313,343,33,206,30,0.8774414,57910_001164,57910_001164_Sideline.mp4,313,359.0,221.0,499.0,313
318414,57910_001164_Sideline_313,455,34,143,37,0.88427734,57910_001164,57910_001164_Sideline.mp4,313,472.0,161.0,559.0,313
318415,57910_001164_Sideline_313,270,28,183,36,0.8857422,57910_001164,57910_001164_Sideline.mp4,313,284.0,201.0,519.0,313
318416,57910_001164_Sideline_313,670,33,170,35,0.8886719,57910_001164,57910_001164_Sideline.mp4,313,686.0,188.0,532.0,313
318417,57910_001164_Sideline_313,980,33,263,33,0.8930664,57910_001164,57910_001164_Sideline.mp4,313,996.0,279.0,441.0,313
318494,57910_001164_Sideline_317,634,24,387,23,0.051452637,57910_001164,57910_001164_Sideline.mp4,317,646.0,399.0,321.0,317
318495,57910_001164_Sideline_317,476,25,396,25,0.07525635,57910_001164,57910_001164_Sideline.mp4,317,488.0,408.0,312.0,317
318496,57910_001164_Sideline_317,812,24,257,22,0.09838867,57910_001164,57910_001164_Sideline.mp4,317,824.0,268.0,452.0,317
318497,57910_001164_Sideline_317,557,19,333,21,0.1538086,57910_001164,57910_001164_Sideline.mp4,317,567.0,343.0,377.0,317
318498,57910_001164_Sideline_317,276,24,378,20,0.17785645,57910_001164,57910_001164_Sideline.mp4,317,288.0,388.0,332.0,317
318499,57910_001164_Sideline_317,674,30,371,32,0.2446289,57910_001164,57910_001164_Sideline.mp4,317,689.0,387.0,333.0,317
318500,57910_001164_Sideline_317,516,32,423,24,0.32055664,57910_001164,57910_001164_Sideline.mp4,317,532.0,435.0,285.0,317
318501,57910_001164_Sideline_317,450,27,403,29,0.42797852,57910_001164,57910_001164_Sideline.mp4,317,464.0,417.0,303.0,317
318502,57910_001164_Sideline_317,586,25,381,34,0.46801758,57910_001164,57910_001164_Sideline.mp4,317,598.0,398.0,322.0,317
318503,57910_001164_Sideline_317,685,22,336,28,0.54052734,57910_001164,57910_001164_Sideline.mp4,317,696.0,350.0,370.0,317
318504,57910_001164_Sideline_317,788,31,239,37,0.7758789,57910_001164,57910_001164_Sideline.mp4,317,804.0,257.0,463.0,317
318505,57910_001164_Sideline_317,701,26,375,31,0.8149414,57910_001164,57910_001164_Sideline.mp4,317,714.0,391.0,329.0,317
318506,57910_001164_Sideline_317,700,24,409,30,0.8208008,57910_001164,57910_001164_Sideline.mp4,317,712.0,424.0,296.0,317
318507,57910_001164_Sideline_317,544,38,402,32,0.82470703,57910_001164,57910_001164_Sideline.mp4,317,563.0,418.0,302.0,317
318508,57910_001164_Sideline_317,290,42,345,34,0.82470703,57910_001164,57910_001164_Sideline.mp4,317,311.0,362.0,358.0,317
318509,57910_001164_Sideline_317,578,29,310,26,0.8613281,57910_001164,57910_001164_Sideline.mp4,317,592.0,323.0,397.0,317
318510,57910_001164_Sideline_317,337,35,196,33,0.8652344,57910_001164,57910_001164_Sideline.mp4,317,355.0,212.0,508.0,317
318511,57910_001164_Sideline_317,812,30,337,30,0.8666992,57910_001164,57910_001164_Sideline.mp4,317,827.0,352.0,368.0,317
318512,57910_001164_Sideline_317,948,38,498,37,0.86865234,57910_001164,57910_001164_Sideline.mp4,317,967.0,516.0,204.0,317
318513,57910_001164_Sideline_317,686,30,449,32,0.87060547,57910_001164,57910_001164_Sideline.mp4,317,701.0,465.0,255.0,317
318514,57910_001164_Sideline_317,823,34,449,40,0.8720703,57910_001164,57910_001164_Sideline.mp4,317,840.0,469.0,251.0,317
318515,57910_001164_Sideline_317,771,31,213,29,0.87402344,57910_001164,57910_001164_Sideline.mp4,317,787.0,227.0,493.0,317
318516,57910_001164_Sideline_317,443,35,134,38,0.88378906,57910_001164,57910_001164_Sideline.mp4,317,461.0,153.0,567.0,317
318517,57910_001164_Sideline_317,260,32,171,39,0.88378906,57910_001164,57910_001164_Sideline.mp4,317,276.0,191.0,529.0,317
318518,57910_001164_Sideline_317,990,32,258,34,0.8852539,57910_001164,57910_001164_Sideline.mp4,317,1006.0,275.0,445.0,317
318519,57910_001164_Sideline_317,672,33,163,36,0.8886719,57910_001164,57910_001164_Sideline.mp4,317,688.0,181.0,539.0,317
318593,57910_001164_Sideline_321,785,24,315,26,0.06939697,57910_001164,57910_001164_Sideline.mp4,321,797.0,328.0,392.0,321
318594,57910_001164_Sideline_321,666,34,371,29,0.07366943,57910_001164,57910_001164_Sideline.mp4,321,683.0,385.0,335.0,321
318595,57910_001164_Sideline_321,450,26,404,30,0.079589844,57910_001164,57910_001164_Sideline.mp4,321,463.0,419.0,301.0,321
318596,57910_001164_Sideline_321,630,28,388,27,0.12365723,57910_001164,57910_001164_Sideline.mp4,321,644.0,402.0,318.0,321
318597,57910_001164_Sideline_321,514,25,428,34,0.21643066,57910_001164,57910_001164_Sideline.mp4,321,526.0,445.0,275.0,321
318598,57910_001164_Sideline_321,265,18,368,23,0.2475586,57910_001164,57910_001164_Sideline.mp4,321,274.0,380.0,340.0,321
318599,57910_001164_Sideline_321,1000,30,289,30,0.27685547,57910_001164,57910_001164_Sideline.mp4,321,1015.0,304.0,416.0,321
318600,57910_001164_Sideline_321,558,20,332,24,0.33862305,57910_001164,57910_001164_Sideline.mp4,321,568.0,344.0,376.0,321
318601,57910_001164_Sideline_321,795,34,237,37,0.79589844,57910_001164,57910_001164_Sideline.mp4,321,812.0,255.0,465.0,321
318602,57910_001164_Sideline_321,540,34,396,32,0.82177734,57910_001164,57910_001164_Sideline.mp4,321,557.0,412.0,308.0,321
318603,57910_001164_Sideline_321,274,42,345,33,0.8276367,57910_001164,57910_001164_Sideline.mp4,321,295.0,361.0,359.0,321
318604,57910_001164_Sideline_321,703,25,374,32,0.828125,57910_001164,57910_001164_Sideline.mp4,321,715.0,390.0,330.0,321
318605,57910_001164_Sideline_321,702,24,410,30,0.8359375,57910_001164,57910_001164_Sideline.mp4,321,714.0,425.0,295.0,321
318606,57910_001164_Sideline_321,578,28,308,28,0.8613281,57910_001164,57910_001164_Sideline.mp4,321,592.0,322.0,398.0,321
318607,57910_001164_Sideline_321,334,35,187,36,0.8652344,57910_001164,57910_001164_Sideline.mp4,321,352.0,205.0,515.0,321
318608,57910_001164_Sideline_321,828,32,451,37,0.86621094,57910_001164,57910_001164_Sideline.mp4,321,844.0,469.0,251.0,321
318609,57910_001164_Sideline_321,816,30,332,30,0.8701172,57910_001164,57910_001164_Sideline.mp4,321,831.0,347.0,373.0,321
318610,57910_001164_Sideline_321,686,32,448,32,0.8701172,57910_001164,57910_001164_Sideline.mp4,321,702.0,464.0,256.0,321
318611,57910_001164_Sideline_321,778,34,209,30,0.8725586,57910_001164,57910_001164_Sideline.mp4,321,795.0,224.0,496.0,321
318612,57910_001164_Sideline_321,433,35,126,37,0.8808594,57910_001164,57910_001164_Sideline.mp4,321,451.0,144.0,576.0,321
318613,57910_001164_Sideline_321,949,38,497,39,0.88134766,57910_001164,57910_001164_Sideline.mp4,321,968.0,517.0,203.0,321
318614,57910_001164_Sideline_321,998,34,252,34,0.88378906,57910_001164,57910_001164_Sideline.mp4,321,1015.0,269.0,451.0,321
318615,57910_001164_Sideline_321,254,34,163,40,0.8930664,57910_001164,57910_001164_Sideline.mp4,321,271.0,183.0,537.0,321
318616,57910_001164_Sideline_321,670,36,156,36,0.8955078,57910_001164,57910_001164_Sideline.mp4,321,688.0,174.0,546.0,321
318679,57910_001164_Sideline_325,562,19,322,22,0.07006836,57910_001164,57910_001164_Sideline.mp4,325,572.0,333.0,387.0,325
318680,57910_001164_Sideline_325,658,26,337,28,0.08148193,57910_001164,57910_001164_Sideline.mp4,325,671.0,351.0,369.0,325
318681,57910_001164_Sideline_325,660,40,366,32,0.25195312,57910_001164,57910_001164_Sideline.mp4,325,680.0,382.0,338.0,325
318682,57910_001164_Sideline_325,544,24,329,24,0.38183594,57910_001164,57910_001164_Sideline.mp4,325,556.0,341.0,379.0,325
318683,57910_001164_Sideline_325,699,29,372,32,0.7910156,57910_001164,57910_001164_Sideline.mp4,325,713.0,388.0,332.0,325
318684,57910_001164_Sideline_325,262,33,346,31,0.80029297,57910_001164,57910_001164_Sideline.mp4,325,278.0,362.0,358.0,325
318685,57910_001164_Sideline_325,800,36,233,39,0.81591797,57910_001164,57910_001164_Sideline.mp4,325,818.0,253.0,467.0,325
318686,57910_001164_Sideline_325,532,34,387,36,0.8256836,57910_001164,57910_001164_Sideline.mp4,325,549.0,405.0,315.0,325
318687,57910_001164_Sideline_325,576,28,306,30,0.8413086,57910_001164,57910_001164_Sideline.mp4,325,590.0,321.0,399.0,325
318688,57910_001164_Sideline_325,702,26,410,30,0.8417969,57910_001164,57910_001164_Sideline.mp4,325,715.0,425.0,295.0,325
318689,57910_001164_Sideline_325,830,36,450,37,0.8520508,57910_001164,57910_001164_Sideline.mp4,325,848.0,468.0,252.0,325
318690,57910_001164_Sideline_325,333,35,179,39,0.87060547,57910_001164,57910_001164_Sideline.mp4,325,351.0,199.0,521.0,325
318691,57910_001164_Sideline_325,686,31,448,30,0.87158203,57910_001164,57910_001164_Sideline.mp4,325,702.0,463.0,257.0,325
318692,57910_001164_Sideline_325,422,36,116,39,0.8730469,57910_001164,57910_001164_Sideline.mp4,325,440.0,136.0,584.0,325
318693,57910_001164_Sideline_325,790,30,206,31,0.87402344,57910_001164,57910_001164_Sideline.mp4,325,805.0,222.0,498.0,325
318694,57910_001164_Sideline_325,815,34,326,33,0.8779297,57910_001164,57910_001164_Sideline.mp4,325,832.0,342.0,378.0,325
318695,57910_001164_Sideline_325,949,39,498,38,0.88378906,57910_001164,57910_001164_Sideline.mp4,325,969.0,517.0,203.0,325
318696,57910_001164_Sideline_325,244,36,156,40,0.88720703,57910_001164,57910_001164_Sideline.mp4,325,262.0,176.0,544.0,325
318697,57910_001164_Sideline_325,1006,35,247,35,0.8881836,57910_001164,57910_001164_Sideline.mp4,325,1024.0,265.0,455.0,325
318698,57910_001164_Sideline_325,668,36,148,36,0.89501953,57910_001164,57910_001164_Sideline.mp4,325,686.0,166.0,554.0,325
318762,57910_001164_Sideline_329,655,29,335,31,0.07043457,57910_001164,57910_001164_Sideline.mp4,329,669.0,351.0,369.0,329
318763,57910_001164_Sideline_329,223,28,351,34,0.11920166,57910_001164,57910_001164_Sideline.mp4,329,237.0,368.0,352.0,329
318764,57910_001164_Sideline_329,658,38,368,31,0.13891602,57910_001164,57910_001164_Sideline.mp4,329,677.0,384.0,336.0,329
318765,57910_001164_Sideline_329,794,28,305,34,0.15393066,57910_001164,57910_001164_Sideline.mp4,329,808.0,322.0,398.0,329
318766,57910_001164_Sideline_329,638,24,333,18,0.36108398,57910_001164,57910_001164_Sideline.mp4,329,650.0,342.0,378.0,329
318767,57910_001164_Sideline_329,533,22,335,21,0.44921875,57910_001164,57910_001164_Sideline.mp4,329,544.0,345.0,375.0,329
318768,57910_001164_Sideline_329,554,22,318,22,0.6879883,57910_001164,57910_001164_Sideline.mp4,329,565.0,329.0,391.0,329
318769,57910_001164_Sideline_329,242,36,319,29,0.7001953,57910_001164,57910_001164_Sideline.mp4,329,260.0,333.0,387.0,329
318770,57910_001164_Sideline_329,698,32,371,34,0.79589844,57910_001164,57910_001164_Sideline.mp4,329,714.0,388.0,332.0,329
318771,57910_001164_Sideline_329,244,35,344,32,0.84375,57910_001164,57910_001164_Sideline.mp4,329,262.0,360.0,360.0,329
318772,57910_001164_Sideline_329,574,30,305,31,0.84765625,57910_001164,57910_001164_Sideline.mp4,329,589.0,321.0,399.0,329
318773,57910_001164_Sideline_329,702,26,410,30,0.8486328,57910_001164,57910_001164_Sideline.mp4,329,715.0,425.0,295.0,329
318774,57910_001164_Sideline_329,804,38,230,40,0.8491211,57910_001164,57910_001164_Sideline.mp4,329,823.0,250.0,470.0,329
318775,57910_001164_Sideline_329,522,38,380,38,0.85546875,57910_001164,57910_001164_Sideline.mp4,329,541.0,399.0,321.0,329
318776,57910_001164_Sideline_329,818,34,322,34,0.86376953,57910_001164,57910_001164_Sideline.mp4,329,835.0,339.0,381.0,329
318777,57910_001164_Sideline_329,834,34,449,37,0.8652344,57910_001164,57910_001164_Sideline.mp4,329,851.0,467.0,253.0,329
318778,57910_001164_Sideline_329,326,38,174,40,0.87353516,57910_001164,57910_001164_Sideline.mp4,329,345.0,194.0,526.0,329
318779,57910_001164_Sideline_329,682,36,445,33,0.87646484,57910_001164,57910_001164_Sideline.mp4,329,700.0,461.0,259.0,329
318780,57910_001164_Sideline_329,798,32,200,31,0.8798828,57910_001164,57910_001164_Sideline.mp4,329,814.0,216.0,504.0,329
318781,57910_001164_Sideline_329,410,36,108,39,0.8798828,57910_001164,57910_001164_Sideline.mp4,329,428.0,128.0,592.0,329
318782,57910_001164_Sideline_329,668,38,138,39,0.8833008,57910_001164,57910_001164_Sideline.mp4,329,687.0,158.0,562.0,329
318783,57910_001164_Sideline_329,948,41,498,39,0.88378906,57910_001164,57910_001164_Sideline.mp4,329,968.0,518.0,202.0,329
318784,57910_001164_Sideline_329,1013,36,242,36,0.88916016,57910_001164,57910_001164_Sideline.mp4,329,1031.0,260.0,460.0,329
318785,57910_001164_Sideline_329,237,35,149,39,0.890625,57910_001164,57910_001164_Sideline.mp4,329,255.0,169.0,551.0,329
318853,57910_001164_Sideline_333,581,33,411,39,0.3461914,57910_001164,57910_001164_Sideline.mp4,333,597.0,431.0,289.0,333
318854,57910_001164_Sideline_333,644,38,330,37,0.39575195,57910_001164,57910_001164_Sideline.mp4,333,663.0,348.0,372.0,333
318855,57910_001164_Sideline_333,695,36,370,35,0.78759766,57910_001164,57910_001164_Sideline.mp4,333,713.0,388.0,332.0,333
318856,57910_001164_Sideline_333,546,28,315,25,0.8100586,57910_001164,57910_001164_Sideline.mp4,333,560.0,327.0,393.0,333
318857,57910_001164_Sideline_333,574,28,305,33,0.8334961,57910_001164,57910_001164_Sideline.mp4,333,588.0,321.0,399.0,333
318858,57910_001164_Sideline_333,811,40,226,40,0.83447266,57910_001164,57910_001164_Sideline.mp4,333,831.0,246.0,474.0,333
318859,57910_001164_Sideline_333,229,38,308,36,0.8378906,57910_001164,57910_001164_Sideline.mp4,333,248.0,326.0,394.0,333
318860,57910_001164_Sideline_333,704,26,411,32,0.8461914,57910_001164,57910_001164_Sideline.mp4,333,717.0,427.0,293.0,333
318861,57910_001164_Sideline_333,232,33,342,32,0.85253906,57910_001164,57910_001164_Sideline.mp4,333,248.0,358.0,362.0,333
318862,57910_001164_Sideline_333,514,40,378,39,0.85302734,57910_001164,57910_001164_Sideline.mp4,333,534.0,398.0,322.0,333
318863,57910_001164_Sideline_333,680,34,444,34,0.8642578,57910_001164,57910_001164_Sideline.mp4,333,697.0,461.0,259.0,333
318864,57910_001164_Sideline_333,326,36,173,42,0.8652344,57910_001164,57910_001164_Sideline.mp4,333,344.0,194.0,526.0,333
318865,57910_001164_Sideline_333,838,34,446,39,0.86572266,57910_001164,57910_001164_Sideline.mp4,333,855.0,466.0,254.0,333
318866,57910_001164_Sideline_333,820,35,319,36,0.8745117,57910_001164,57910_001164_Sideline.mp4,333,838.0,337.0,383.0,333
318867,57910_001164_Sideline_333,808,32,196,32,0.8754883,57910_001164,57910_001164_Sideline.mp4,333,824.0,212.0,508.0,333
318868,57910_001164_Sideline_333,400,37,104,39,0.8779297,57910_001164,57910_001164_Sideline.mp4,333,418.0,124.0,596.0,333
318869,57910_001164_Sideline_333,1019,36,238,37,0.8833008,57910_001164,57910_001164_Sideline.mp4,333,1037.0,256.0,464.0,333
318870,57910_001164_Sideline_333,944,42,500,40,0.8852539,57910_001164,57910_001164_Sideline.mp4,333,965.0,520.0,200.0,333
318871,57910_001164_Sideline_333,235,35,143,40,0.88671875,57910_001164,57910_001164_Sideline.mp4,333,253.0,163.0,557.0,333
318872,57910_001164_Sideline_333,672,36,132,39,0.8901367,57910_001164,57910_001164_Sideline.mp4,333,690.0,152.0,568.0,333
318938,57910_001164_Sideline_337,524,36,334,58,0.18005371,57910_001164,57910_001164_Sideline.mp4,337,542.0,363.0,357.0,337
318939,57910_001164_Sideline_337,634,24,328,18,0.20739746,57910_001164,57910_001164_Sideline.mp4,337,646.0,337.0,383.0,337
318940,57910_001164_Sideline_337,599,34,394,30,0.3383789,57910_001164,57910_001164_Sideline.mp4,337,616.0,409.0,311.0,337
318941,57910_001164_Sideline_337,580,30,418,38,0.34375,57910_001164,57910_001164_Sideline.mp4,337,595.0,437.0,283.0,337
318942,57910_001164_Sideline_337,667,24,314,26,0.41333008,57910_001164,57910_001164_Sideline.mp4,337,679.0,327.0,393.0,337
318943,57910_001164_Sideline_337,541,31,315,27,0.80078125,57910_001164,57910_001164_Sideline.mp4,337,557.0,329.0,391.0,337
318944,57910_001164_Sideline_337,697,35,370,36,0.8198242,57910_001164,57910_001164_Sideline.mp4,337,715.0,388.0,332.0,337
318945,57910_001164_Sideline_337,816,40,226,40,0.8232422,57910_001164,57910_001164_Sideline.mp4,337,836.0,246.0,474.0,337
318946,57910_001164_Sideline_337,704,28,411,33,0.82421875,57910_001164,57910_001164_Sideline.mp4,337,718.0,427.0,293.0,337
318947,57910_001164_Sideline_337,572,30,305,31,0.8305664,57910_001164,57910_001164_Sideline.mp4,337,587.0,321.0,399.0,337
318948,57910_001164_Sideline_337,508,38,379,36,0.8334961,57910_001164,57910_001164_Sideline.mp4,337,527.0,397.0,323.0,337
318949,57910_001164_Sideline_337,221,40,299,36,0.84472656,57910_001164,57910_001164_Sideline.mp4,337,241.0,317.0,403.0,337
318950,57910_001164_Sideline_337,225,31,336,34,0.85058594,57910_001164,57910_001164_Sideline.mp4,337,241.0,353.0,367.0,337
318951,57910_001164_Sideline_337,838,34,442,36,0.8510742,57910_001164,57910_001164_Sideline.mp4,337,855.0,460.0,260.0,337
318952,57910_001164_Sideline_337,328,36,175,42,0.8618164,57910_001164,57910_001164_Sideline.mp4,337,346.0,196.0,524.0,337
318953,57910_001164_Sideline_337,676,33,444,32,0.8647461,57910_001164,57910_001164_Sideline.mp4,337,692.0,460.0,260.0,337
318954,57910_001164_Sideline_337,1020,40,236,39,0.87109375,57910_001164,57910_001164_Sideline.mp4,337,1040.0,256.0,464.0,337
318955,57910_001164_Sideline_337,392,36,99,39,0.8779297,57910_001164,57910_001164_Sideline.mp4,337,410.0,119.0,601.0,337
318956,57910_001164_Sideline_337,817,32,193,33,0.8779297,57910_001164,57910_001164_Sideline.mp4,337,833.0,209.0,511.0,337
318957,57910_001164_Sideline_337,820,36,317,35,0.87939453,57910_001164,57910_001164_Sideline.mp4,337,838.0,335.0,385.0,337
318958,57910_001164_Sideline_337,938,42,502,40,0.88671875,57910_001164,57910_001164_Sideline.mp4,337,959.0,522.0,198.0,337
318959,57910_001164_Sideline_337,236,35,138,41,0.88964844,57910_001164,57910_001164_Sideline.mp4,337,254.0,158.0,562.0,337
318960,57910_001164_Sideline_337,676,37,128,42,0.8925781,57910_001164,57910_001164_Sideline.mp4,337,694.0,149.0,571.0,337
319035,57910_001164_Sideline_341,700,24,440,25,0.06542969,57910_001164,57910_001164_Sideline.mp4,341,712.0,452.0,268.0,341
319036,57910_001164_Sideline_341,674,34,356,36,0.16052246,57910_001164,57910_001164_Sideline.mp4,341,691.0,374.0,346.0,341
319037,57910_001164_Sideline_341,576,34,424,36,0.16809082,57910_001164,57910_001164_Sideline.mp4,341,593.0,442.0,278.0,341
319038,57910_001164_Sideline_341,670,20,315,24,0.20288086,57910_001164,57910_001164_Sideline.mp4,341,680.0,327.0,393.0,341
319039,57910_001164_Sideline_341,649,31,326,34,0.3815918,57910_001164,57910_001164_Sideline.mp4,341,665.0,343.0,377.0,341
319040,57910_001164_Sideline_341,528,30,356,35,0.41088867,57910_001164,57910_001164_Sideline.mp4,341,543.0,374.0,346.0,341
319041,57910_001164_Sideline_341,636,19,327,17,0.52001953,57910_001164,57910_001164_Sideline.mp4,341,646.0,335.0,385.0,341
319042,57910_001164_Sideline_341,534,35,316,31,0.8149414,57910_001164,57910_001164_Sideline.mp4,341,552.0,332.0,388.0,341
319043,57910_001164_Sideline_341,820,40,226,44,0.81640625,57910_001164,57910_001164_Sideline.mp4,341,840.0,248.0,472.0,341
319044,57910_001164_Sideline_341,699,34,371,36,0.8222656,57910_001164,57910_001164_Sideline.mp4,341,716.0,389.0,331.0,341
319045,57910_001164_Sideline_341,706,28,414,29,0.83496094,57910_001164,57910_001164_Sideline.mp4,341,720.0,428.0,292.0,341
