,video_frame,gameKey,playID,view,video,frame,label,left,width,top,height,impactType,isDefinitiveImpact,isSidelinePlayer,x,y,y_im,game_play
539298,57910_001164_Sideline_93,57910,1164,Sideline,57910_001164_Sideline.mp4,93,H95,416,15,330,15,None,False,False,424.0,338.0,382.0,57910_001164
539299,57910_001164_Sideline_93,57910,1164,Sideline,57910_001164_Sideline.mp4,93,V83,432,16,224,16,None,False,False,440.0,232.0,488.0,57910_001164
539300,57910_001164_Sideline_93,57910,1164,Sideline,57910_001164_Sideline.mp4,93,V68,437,13,259,17,None,False,False,443.0,267.0,453.0,57910_001164
539301,57910_001164_Sideline_93,57910,1164,Sideline,57910_001164_Sideline.mp4,93,V66,445,14,276,11,None,False,False,452.0,282.0,438.0,57910_001164
539302,57910_001164_Sideline_93,57910,1164,Sideline,57910_001164_Sideline.mp4,93,H56,451,17,229,13,None,False,False,459.0,235.0,485.0,57910_001164
539303,57910_001164_Sideline_93,57910,1164,Sideline,57910_001164_Sideline.mp4,93,H97,456,15,267,15,None,False,False,464.0,275.0,445.0,57910_001164
539304,57910_001164_Sideline_93,57910,1164,Sideline,57910_001164_Sideline.mp4,93,V71,465,13,358,17,None,False,False,471.0,366.0,354.0,57910_001164
539305,57910_001164_Sideline_93,57910,1164,Sideline,57910_001164_Sideline.mp4,93,H98,470,16,278,14,None,False,False,478.0,285.0,435.0,57910_001164
539306,57910_001164_Sideline_93,57910,1164,Sideline,57910_001164_Sideline.mp4,93,V11,488,16,529,17,None,False,False,496.0,537.0,183.0,57910_001164
539307,57910_001164_Sideline_93,57910,1164,Sideline,57910_001164_Sideline.mp4,93,H55,501,16,373,14,None,False,False,509.0,380.0,340.0,57910_001164
539308,57910_001164_Sideline_93,57910,1164,Sideline,57910_001164_Sideline.mp4,93,V77,507,12,306,10,None,False,False,513.0,311.0,409.0,57910_001164
539309,57910_001164_Sideline_93,57910,1164,Sideline,57910_001164_Sideline.mp4,93,H59,507,14,315,14,None,False,False,514.0,322.0,398.0,57910_001164
539310,57910_001164_Sideline_93,57910,1164,Sideline,57910_001164_Sideline.mp4,93,V19,525,12,131,15,None,False,False,531.0,139.0,581.0,57910_001164
539311,57910_001164_Sideline_93,57910,1164,Sideline,57910_001164_Sideline.mp4,93,H20,527,16,541,13,None,False,False,535.0,547.0,173.0,57910_001164
539312,57910_001164_Sideline_93,57910,1164,Sideline,57910_001164_Sideline.mp4,93,H58,547,17,249,15,None,False,False,555.0,257.0,463.0,57910_001164
539313,57910_001164_Sideline_93,57910,1164,Sideline,57910_001164_Sideline.mp4,93,H33,688,12,119,14,None,False,False,694.0,126.0,594.0,57910_001164
539314,57910_001164_Sideline_93,57910,1164,Sideline,57910_001164_Sideline.mp4,93,H32,936,15,183,16,None,False,False,944.0,191.0,529.0,57910_001164
539315,57910_001164_Sideline_93,57910,1164,Sideline,57910_001164_Sideline.mp4,93,H36,1111,18,377,19,None,False,False,1120.0,387.0,333.0,57910_001164
539316,57910_001164_Sideline_94,57910,1164,Sideline,57910_001164_Sideline.mp4,94,V9,207,11,293,11,None,False,False,213.0,299.0,421.0,57910_001164
539317,57910_001164_Sideline_94,57910,1164,Sideline,57910_001164_Sideline.mp4,94,V33,212,14,283,13,None,False,False,219.0,289.0,431.0,57910_001164
539318,57910_001164_Sideline_94,57910,1164,Sideline,57910_001164_Sideline.mp4,94,V46,391,16,255,17,None,False,False,399.0,263.0,457.0,57910_001164
539319,57910_001164_Sideline_94,57910,1164,Sideline,57910_001164_Sideline.mp4,94,V60,407,14,314,17,None,False,False,414.0,322.0,398.0,57910_001164
539320,57910_001164_Sideline_94,57910,1164,Sideline,57910_001164_Sideline.mp4,94,H95,415,15,330,16,None,False,False,423.0,338.0,382.0,57910_001164
539321,57910_001164_Sideline_94,57910,1164,Sideline,57910_001164_Sideline.mp4,94,V83,430,16,225,15,None,False,False,438.0,233.0,487.0,57910_001164
539322,57910_001164_Sideline_94,57910,1164,Sideline,57910_001164_Sideline.mp4,94,V68,436,13,259,17,None,False,False,442.0,267.0,453.0,57910_001164
539323,57910_001164_Sideline_94,57910,1164,Sideline,57910_001164_Sideline.mp4,94,V66,444,15,276,11,None,False,False,452.0,282.0,438.0,57910_001164
539324,57910_001164_Sideline_94,57910,1164,Sideline,57910_001164_Sideline.mp4,94,H56,452,15,229,14,None,False,False,460.0,236.0,484.0,57910_001164
539325,57910_001164_Sideline_94,57910,1164,Sideline,57910_001164_Sideline.mp4,94,H97,455,15,267,15,None,False,False,463.0,275.0,445.0,57910_001164
539326,57910_001164_Sideline_94,57910,1164,Sideline,57910_001164_Sideline.mp4,94,V71,465,12,359,16,None,False,False,471.0,367.0,353.0,57910_001164
539327,57910_001164_Sideline_94,57910,1164,Sideline,57910_001164_Sideline.mp4,94,H98,470,15,279,15,None,False,False,478.0,287.0,433.0,57910_001164
539328,57910_001164_Sideline_94,57910,1164,Sideline,57910_001164_Sideline.mp4,94,V11,489,16,529,16,None,False,False,497.0,537.0,183.0,57910_001164
539329,57910_001164_Sideline_94,57910,1164,Sideline,57910_001164_Sideline.mp4,94,H55,501,16,374,15,None,False,False,509.0,382.0,338.0,57910_001164
539330,57910_001164_Sideline_94,57910,1164,Sideline,57910_001164_Sideline.mp4,94,V77,506,13,305,10,None,False,False,512.0,310.0,410.0,57910_001164
539331,57910_001164_Sideline_94,57910,1164,Sideline,57910_001164_Sideline.mp4,94,H59,506,15,315,13,None,False,False,514.0,321.0,399.0,57910_001164
539332,57910_001164_Sideline_94,57910,1164,Sideline,57910_001164_Sideline.mp4,94,V19,525,13,131,15,None,False,False,531.0,139.0,581.0,57910_001164
539333,57910_001164_Sideline_94,57910,1164,Sideline,57910_001164_Sideline.mp4,94,H20,527,16,539,14,None,False,False,535.0,546.0,174.0,57910_001164
539334,57910_001164_Sideline_94,57910,1164,Sideline,57910_001164_Sideline.mp4,94,H58,543,17,249,16,None,False,False,551.0,257.0,463.0,57910_001164
539335,57910_001164_Sideline_94,57910,1164,Sideline,57910_001164_Sideline.mp4,94,H33,684,12,119,14,None,False,False,690.0,126.0,594.0,57910_001164
539336,57910_001164_Sideline_94,57910,1164,Sideline,57910_001164_Sideline.mp4,94,H32,935,15,184,15,None,False,False,943.0,192.0,528.0,57910_001164
539337,57910_001164_Sideline_94,57910,1164,Sideline,57910_001164_Sideline.mp4,94,H36,1112,18,378,18,None,False,False,1121.0,387.0,333.0,57910_001164
539338,57910_001164_Sideline_95,57910,1164,Sideline,57910_001164_Sideline.mp4,95,V9,204,12,291,12,None,False,False,210.0,297.0,423.0,57910_001164
539339,57910_001164_Sideline_95,57910,1164,Sideline,57910_001164_Sideline.mp4,95,V33,214,14,283,13,None,False,False,221.0,289.0,431.0,57910_001164
539340,57910_001164_Sideline_95,57910,1164,Sideline,57910_001164_Sideline.mp4,95,V46,392,16,255,18,None,False,False,400.0,264.0,456.0,57910_001164
539341,57910_001164_Sideline_95,57910,1164,Sideline,57910_001164_Sideline.mp4,95,V60,406,14,314,17,None,False,False,413.0,322.0,398.0,57910_001164
539342,57910_001164_Sideline_95,57910,1164,Sideline,57910_001164_Sideline.mp4,95,H95,414,15,331,16,None,False,False,422.0,339.0,381.0,57910_001164
539343,57910_001164_Sideline_95,57910,1164,Sideline,57910_001164_Sideline.mp4,95,V83,427,17,225,15,None,False,False,435.0,233.0,487.0,57910_001164
539344,57910_001164_Sideline_95,57910,1164,Sideline,57910_001164_Sideline.mp4,95,V68,436,13,259,18,None,False,False,442.0,268.0,452.0,57910_001164
539345,57910_001164_Sideline_95,57910,1164,Sideline,57910_001164_Sideline.mp4,95,V66,444,11,277,11,None,False,False,450.0,283.0,437.0,57910_001164
539346,57910_001164_Sideline_95,57910,1164,Sideline,57910_001164_Sideline.mp4,95,H56,451,15,229,14,None,False,False,459.0,236.0,484.0,57910_001164
539347,57910_001164_Sideline_95,57910,1164,Sideline,57910_001164_Sideline.mp4,95,H97,454,15,267,15,None,False,False,462.0,275.0,445.0,57910_001164
539348,57910_001164_Sideline_95,57910,1164,Sideline,57910_001164_Sideline.mp4,95,V71,465,12,360,16,None,False,False,471.0,368.0,352.0,57910_001164
539349,57910_001164_Sideline_95,57910,1164,Sideline,57910_001164_Sideline.mp4,95,H98,469,16,280,15,None,False,False,477.0,288.0,432.0,57910_001164
539350,57910_001164_Sideline_95,57910,1164,Sideline,57910_001164_Sideline.mp4,95,V11,490,16,529,16,None,False,False,498.0,537.0,183.0,57910_001164
539351,57910_001164_Sideline_95,57910,1164,Sideline,57910_001164_Sideline.mp4,95,H55,501,16,374,15,None,False,False,509.0,382.0,338.0,57910_001164
539352,57910_001164_Sideline_95,57910,1164,Sideline,57910_001164_Sideline.mp4,95,V77,505,13,305,10,None,False,False,511.0,310.0,410.0,57910_001164
539353,57910_001164_Sideline_95,57910,1164,Sideline,57910_001164_Sideline.mp4,95,H59,506,15,314,14,None,False,False,514.0,321.0,399.0,57910_001164
539354,57910_001164_Sideline_95,57910,1164,Sideline,57910_001164_Sideline.mp4,95,V19,526,11,132,14,None,False,False,532.0,139.0,581.0,57910_001164
539355,57910_001164_Sideline_95,57910,1164,Sideline,57910_001164_Sideline.mp4,95,H20,526,18,536,14,None,False,False,535.0,543.0,177.0,57910_001164
539356,57910_001164_Sideline_95,57910,1164,Sideline,57910_001164_Sideline.mp4,95,H58,540,17,250,15,None,False,False,548.0,258.0,462.0,57910_001164
539357,57910_001164_Sideline_95,57910,1164,Sideline,57910_001164_Sideline.mp4,95,H33,681,12,120,14,None,False,False,687.0,127.0,593.0,57910_001164
539358,57910_001164_Sideline_95,57910,1164,Sideline,57910_001164_Sideline.mp4,95,H32,935,14,184,16,None,False,False,942.0,192.0,528.0,57910_001164
539359,57910_001164_Sideline_95,57910,1164,Sideline,57910_001164_Sideline.mp4,95,H36,1112,18,379,18,None,False,False,1121.0,388.0,332.0,57910_001164
539360,57910_001164_Sideline_96,57910,1164,Sideline,57910_001164_Sideline.mp4,96,V9,199,11,292,12,None,False,False,205.0,298.0,422.0,57910_001164
539361,57910_001164_Sideline_96,57910,1164,Sideline,57910_001164_Sideline.mp4,96,V33,216,14,284,12,None,False,False,223.0,290.0,430.0,57910_001164
539362,57910_001164_Sideline_96,57910,1164,Sideline,57910_001164_Sideline.mp4,96,V46,394,16,256,16,None,False,False,402.0,264.0,456.0,57910_001164
539363,57910_001164_Sideline_96,57910,1164,Sideline,57910_001164_Sideline.mp4,96,V60,404,14,314,17,None,False,False,411.0,322.0,398.0,57910_001164
539364,57910_001164_Sideline_96,57910,1164,Sideline,57910_001164_Sideline.mp4,96,H95,412,15,331,17,None,False,False,420.0,339.0,381.0,57910_001164
539365,57910_001164_Sideline_96,57910,1164,Sideline,57910_001164_Sideline.mp4,96,V83,425,17,226,15,None,False,False,433.0,234.0,486.0,57910_001164
539366,57910_001164_Sideline_96,57910,1164,Sideline,57910_001164_Sideline.mp4,96,V68,436,13,259,18,None,False,False,442.0,268.0,452.0,57910_001164
539367,57910_001164_Sideline_96,57910,1164,Sideline,57910_001164_Sideline.mp4,96,V66,443,11,278,10,None,False,False,449.0,283.0,437.0,57910_001164
539368,57910_001164_Sideline_96,57910,1164,Sideline,57910_001164_Sideline.mp4,96,H56,451,14,229,15,None,False,False,458.0,237.0,483.0,57910_001164
539369,57910_001164_Sideline_96,57910,1164,Sideline,57910_001164_Sideline.mp4,96,H97,454,14,268,14,None,False,False,461.0,275.0,445.0,57910_001164
539370,57910_001164_Sideline_96,57910,1164,Sideline,57910_001164_Sideline.mp4,96,V71,466,12,361,16,None,False,False,472.0,369.0,351.0,57910_001164
539371,57910_001164_Sideline_96,57910,1164,Sideline,57910_001164_Sideline.mp4,96,H98,468,16,281,15,None,False,False,476.0,289.0,431.0,57910_001164
539372,57910_001164_Sideline_96,57910,1164,Sideline,57910_001164_Sideline.mp4,96,V11,491,16,530,16,None,False,False,499.0,538.0,182.0,57910_001164
539373,57910_001164_Sideline_96,57910,1164,Sideline,57910_001164_Sideline.mp4,96,H55,502,15,374,14,None,False,False,510.0,381.0,339.0,57910_001164
539374,57910_001164_Sideline_96,57910,1164,Sideline,57910_001164_Sideline.mp4,96,V77,505,13,304,10,None,False,False,511.0,309.0,411.0,57910_001164
539375,57910_001164_Sideline_96,57910,1164,Sideline,57910_001164_Sideline.mp4,96,H59,505,15,314,14,None,False,False,513.0,321.0,399.0,57910_001164
539376,57910_001164_Sideline_96,57910,1164,Sideline,57910_001164_Sideline.mp4,96,V19,526,11,133,13,None,False,False,532.0,139.0,581.0,57910_001164
539377,57910_001164_Sideline_96,57910,1164,Sideline,57910_001164_Sideline.mp4,96,H20,526,18,535,14,None,False,False,535.0,542.0,178.0,57910_001164
539378,57910_001164_Sideline_96,57910,1164,Sideline,57910_001164_Sideline.mp4,96,H58,536,17,251,15,None,False,False,544.0,259.0,461.0,57910_001164
539379,57910_001164_Sideline_96,57910,1164,Sideline,57910_001164_Sideline.mp4,96,H33,678,12,120,14,None,False,False,684.0,127.0,593.0,57910_001164
539380,57910_001164_Sideline_96,57910,1164,Sideline,57910_001164_Sideline.mp4,96,H32,934,14,184,15,None,False,False,941.0,192.0,528.0,57910_001164
539381,57910_001164_Sideline_96,57910,1164,Sideline,57910_001164_Sideline.mp4,96,H36,1113,18,380,18,None,False,False,1122.0,389.0,331.0,57910_001164
539382,57910_001164_Sideline_97,57910,1164,Sideline,57910_001164_Sideline.mp4,97,V9,194,13,292,12,None,False,False,200.0,298.0,422.0,57910_001164
539383,57910_001164_Sideline_97,57910,1164,Sideline,57910_001164_Sideline.mp4,97,V33,218,14,284,12,None,False,False,225.0,290.0,430.0,57910_001164
539384,57910_001164_Sideline_97,57910,1164,Sideline,57910_001164_Sideline.mp4,97,V46,395,17,256,17,None,False,False,403.0,264.0,456.0,57910_001164
539385,57910_001164_Sideline_97,57910,1164,Sideline,57910_001164_Sideline.mp4,97,V60,403,15,313,18,None,False,False,411.0,322.0,398.0,57910_001164
539386,57910_001164_Sideline_97,57910,1164,Sideline,57910_001164_Sideline.mp4,97,H95,411,15,332,17,None,False,False,419.0,340.0,380.0,57910_001164
539387,57910_001164_Sideline_97,57910,1164,Sideline,57910_001164_Sideline.mp4,97,V83,423,18,226,15,None,False,False,432.0,234.0,486.0,57910_001164
539388,57910_001164_Sideline_97,57910,1164,Sideline,57910_001164_Sideline.mp4,97,V68,435,13,260,18,None,False,False,441.0,269.0,451.0,57910_001164
539389,57910_001164_Sideline_97,57910,1164,Sideline,57910_001164_Sideline.mp4,97,V66,442,12,278,11,None,False,False,448.0,284.0,436.0,57910_001164
539390,57910_001164_Sideline_97,57910,1164,Sideline,57910_001164_Sideline.mp4,97,H56,449,14,229,16,None,False,False,456.0,237.0,483.0,57910_001164
539391,57910_001164_Sideline_97,57910,1164,Sideline,57910_001164_Sideline.mp4,97,H97,453,14,269,13,None,False,False,460.0,275.0,445.0,57910_001164
539392,57910_001164_Sideline_97,57910,1164,Sideline,57910_001164_Sideline.mp4,97,V71,466,12,362,16,None,False,False,472.0,370.0,350.0,57910_001164
539393,57910_001164_Sideline_97,57910,1164,Sideline,57910_001164_Sideline.mp4,97,H98,468,16,282,15,None,False,False,476.0,290.0,430.0,57910_001164
539394,57910_001164_Sideline_97,57910,1164,Sideline,57910_001164_Sideline.mp4,97,V11,492,16,528,16,None,False,False,500.0,536.0,184.0,57910_001164
539395,57910_001164_Sideline_97,57910,1164,Sideline,57910_001164_Sideline.mp4,97,H55,502,15,374,14,None,False,False,510.0,381.0,339.0,57910_001164
539396,57910_001164_Sideline_97,57910,1164,Sideline,57910_001164_Sideline.mp4,97,V77,505,12,304,10,None,False,False,511.0,309.0,411.0,57910_001164
539397,57910_001164_Sideline_97,57910,1164,Sideline,57910_001164_Sideline.mp4,97,H59,505,14,313,14,None,False,False,512.0,320.0,400.0,57910_001164
539398,57910_001164_Sideline_97,57910,1164,Sideline,57910_001164_Sideline.mp4,97,V19,526,12,134,12,None,False,False,532.0,140.0,580.0,57910_001164
539399,57910_001164_Sideline_97,57910,1164,Sideline,57910_001164_Sideline.mp4,97,H20,526,18,534,14,None,False,False,535.0,541.0,179.0,57910_001164
539400,57910_001164_Sideline_97,57910,1164,Sideline,57910_001164_Sideline.mp4,97,H58,533,17,252,15,None,False,False,541.0,260.0,460.0,57910_001164
539401,57910_001164_Sideline_97,57910,1164,Sideline,57910_001164_Sideline.mp4,97,H33,675,12,121,14,None,False,False,681.0,128.0,592.0,57910_001164
539402,57910_001164_Sideline_97,57910,1164,Sideline,57910_001164_Sideline.mp4,97,H32,933,14,184,15,None,False,False,940.0,192.0,528.0,57910_001164
539403,57910_001164_Sideline_97,57910,1164,Sideline,57910_001164_Sideline.mp4,97,H36,1114,18,381,18,None,False,False,1123.0,390.0,330.0,57910_001164
539404,57910_001164_Sideline_98,57910,1164,Sideline,57910_001164_Sideline.mp4,98,V9,192,12,292,13,None,False,False,198.0,298.0,422.0,57910_001164
539405,57910_001164_Sideline_98,57910,1164,Sideline,57910_001164_Sideline.mp4,98,V33,220,13,285,12,None,False,False,226.0,291.0,429.0,57910_001164
539406,57910_001164_Sideline_98,57910,1164,Sideline,57910_001164_Sideline.mp4,98,V46,397,16,256,16,None,False,False,405.0,264.0,456.0,57910_001164
539407,57910_001164_Sideline_98,57910,1164,Sideline,57910_001164_Sideline.mp4,98,V60,401,15,313,18,None,False,False,409.0,322.0,398.0,57910_001164
539408,57910_001164_Sideline_98,57910,1164,Sideline,57910_001164_Sideline.mp4,98,H95,410,15,333,16,None,False,False,418.0,341.0,379.0,57910_001164
539409,57910_001164_Sideline_98,57910,1164,Sideline,57910_001164_Sideline.mp4,98,V83,421,16,227,15,None,False,False,429.0,235.0,485.0,57910_001164
539410,57910_001164_Sideline_98,57910,1164,Sideline,57910_001164_Sideline.mp4,98,V68,434,13,260,19,None,False,False,440.0,270.0,450.0,57910_001164
539411,57910_001164_Sideline_98,57910,1164,Sideline,57910_001164_Sideline.mp4,98,V66,441,12,279,11,None,False,False,447.0,285.0,435.0,57910_001164
539412,57910_001164_Sideline_98,57910,1164,Sideline,57910_001164_Sideline.mp4,98,H56,447,15,230,15,None,False,False,455.0,238.0,482.0,57910_001164
539413,57910_001164_Sideline_98,57910,1164,Sideline,57910_001164_Sideline.mp4,98,H97,453,14,269,14,None,False,False,460.0,276.0,444.0,57910_001164
539414,57910_001164_Sideline_98,57910,1164,Sideline,57910_001164_Sideline.mp4,98,V71,466,13,363,16,None,False,False,472.0,371.0,349.0,57910_001164
539415,57910_001164_Sideline_98,57910,1164,Sideline,57910_001164_Sideline.mp4,98,H98,467,16,284,15,None,False,False,475.0,292.0,428.0,57910_001164
539416,57910_001164_Sideline_98,57910,1164,Sideline,57910_001164_Sideline.mp4,98,V11,492,17,528,17,None,False,False,500.0,536.0,184.0,57910_001164
539417,57910_001164_Sideline_98,57910,1164,Sideline,57910_001164_Sideline.mp4,98,H55,502,15,375,14,None,False,False,510.0,382.0,338.0,57910_001164
539418,57910_001164_Sideline_98,57910,1164,Sideline,57910_001164_Sideline.mp4,98,V77,503,13,303,10,None,False,False,509.0,308.0,412.0,57910_001164
539419,57910_001164_Sideline_98,57910,1164,Sideline,57910_001164_Sideline.mp4,98,H59,505,15,312,14,None,False,False,513.0,319.0,401.0,57910_001164
539420,57910_001164_Sideline_98,57910,1164,Sideline,57910_001164_Sideline.mp4,98,H20,526,17,533,14,None,False,False,534.0,540.0,180.0,57910_001164
539421,57910_001164_Sideline_98,57910,1164,Sideline,57910_001164_Sideline.mp4,98,V19,527,11,135,11,None,False,False,533.0,141.0,579.0,57910_001164
539422,57910_001164_Sideline_98,57910,1164,Sideline,57910_001164_Sideline.mp4,98,H58,529,17,253,15,None,False,False,537.0,261.0,459.0,57910_001164
539423,57910_001164_Sideline_98,57910,1164,Sideline,57910_001164_Sideline.mp4,98,H33,671,13,121,14,None,False,False,677.0,128.0,592.0,57910_001164
539424,57910_001164_Sideline_98,57910,1164,Sideline,57910_001164_Sideline.mp4,98,H32,932,14,184,15,None,False,False,939.0,192.0,528.0,57910_001164
539425,57910_001164_Sideline_98,57910,1164,Sideline,57910_001164_Sideline.mp4,98,H36,1114,18,382,19,None,False,False,1123.0,392.0,328.0,57910_001164
539426,57910_001164_Sideline_99,57910,1164,Sideline,57910_001164_Sideline.mp4,99,V9,184,14,293,12,None,False,False,191.0,299.0,421.0,57910_001164
539427,57910_001164_Sideline_99,57910,1164,Sideline,57910_001164_Sideline.mp4,99,V33,221,14,285,15,None,False,False,228.0,293.0,427.0,57910_001164
539428,57910_001164_Sideline_99,57910,1164,Sideline,57910_001164_Sideline.mp4,99,V46,398,16,255,18,None,False,False,406.0,264.0,456.0,57910_001164
